lakeid,metric,sampledate,year,daynum
ME,totpuf_hypoMin,2005-05-09,2005,129
ME,totpuf_hypoMin,2006-11-27,2006,331
ME,totpuf_hypoMin,2007-05-14,2007,134
ME,totpuf_hypoMin,2008-05-12,2008,133
ME,totpuf_hypoMin,2009-04-15,2009,105
ME,totpuf_hypoMin,2010-05-10,2010,130
ME,totpuf_hypoMin,2011-04-18,2011,108
ME,totpuf_hypoMin,2012-04-17,2012,108
ME,totpuf_hypoMin,2013-04-29,2013,119
ME,totpuf_hypoMin,2014-04-29,2014,119
ME,totpuf_hypoMin,2015-04-24,2015,114
ME,totpuf_hypoMin,2016-04-12,2016,103
ME,totpuf_hypoMin,2017-04-17,2017,107
ME,totpuf_hypoMin,2018-10-29,2018,302
MO,totpuf_hypoMin,1995-08-02,1995,214
MO,totpuf_hypoMin,1996-11-25,1996,330
MO,totpuf_hypoMin,1997-09-30,1997,273
MO,totpuf_hypoMin,1998-04-27,1998,117
MO,totpuf_hypoMin,1999-11-22,1999,326
MO,totpuf_hypoMin,2000-04-10,2000,101
MO,totpuf_hypoMin,2001-04-25,2001,115
MO,totpuf_hypoMin,2002-04-23,2002,113
MO,totpuf_hypoMin,2003-12-02,2003,336
MO,totpuf_hypoMin,2004-11-04,2004,309
MO,totpuf_hypoMin,2005-04-18,2005,108
MO,totpuf_hypoMin,2006-12-11,2006,345
MO,totpuf_hypoMin,2007-04-17,2007,107
MO,totpuf_hypoMin,2008-04-17,2008,108
MO,totpuf_hypoMin,2009-04-17,2009,107
MO,totpuf_hypoMin,2010-04-12,2010,102
MO,totpuf_hypoMin,2011-05-17,2011,137
MO,totpuf_hypoMin,2012-04-18,2012,109
MO,totpuf_hypoMin,2013-05-08,2013,128
MO,totpuf_hypoMin,2014-11-05,2014,309
MO,totpuf_hypoMin,2015-04-14,2015,104
MO,totpuf_hypoMin,2016-04-13,2016,104
MO,totpuf_hypoMin,2017-04-19,2017,109
MO,totpuf_hypoMin,2018-04-24,2018,114
SP,totpuf_hypoMin,1986-04-24,1986,114
SP,totpuf_hypoMin,1987-04-20,1987,110
SP,totpuf_hypoMin,1988-11-08,1988,313
SP,totpuf_hypoMin,1989-11-14,1989,318
SP,totpuf_hypoMin,1990-11-12,1990,316
SP,totpuf_hypoMin,1991-11-11,1991,315
SP,totpuf_hypoMin,1992-11-09,1992,314
SP,totpuf_hypoMin,1993-11-10,1993,314
SP,totpuf_hypoMin,1994-06-01,1994,152
SP,totpuf_hypoMin,1995-11-13,1995,317
SP,totpuf_hypoMin,1996-06-10,1996,162
SP,totpuf_hypoMin,1997-05-06,1997,126
SP,totpuf_hypoMin,1998-04-20,1998,110
SP,totpuf_hypoMin,1999-11-10,1999,314
SP,totpuf_hypoMin,2000-04-06,2000,97
SP,totpuf_hypoMin,2001-04-30,2001,120
SP,totpuf_hypoMin,2002-11-07,2002,311
SP,totpuf_hypoMin,2003-11-13,2003,317
SP,totpuf_hypoMin,2004-06-22,2004,174
SP,totpuf_hypoMin,2005-11-15,2005,319
SP,totpuf_hypoMin,2006-05-18,2006,138
SP,totpuf_hypoMin,2007-06-19,2007,170
SP,totpuf_hypoMin,2008-05-13,2008,134
SP,totpuf_hypoMin,2009-11-11,2009,315
SP,totpuf_hypoMin,2010-11-11,2010,315
SP,totpuf_hypoMin,2011-05-03,2011,123
SP,totpuf_hypoMin,2012-11-12,2012,317
SP,totpuf_hypoMin,2013-05-16,2013,136
SP,totpuf_hypoMin,2014-05-19,2014,139
SP,totpuf_hypoMin,2015-06-17,2015,168
SP,totpuf_hypoMin,2016-04-26,2016,117
SP,totpuf_hypoMin,2017-07-10,2017,191
SP,totpuf_hypoMin,2018-11-12,2018,316
TB,totpuf_hypoMin,1986-04-21,1986,111
TB,totpuf_hypoMin,1987-10-06,1987,279
TB,totpuf_hypoMin,1989-06-27,1989,178
TB,totpuf_hypoMin,1990-11-08,1990,312
TB,totpuf_hypoMin,1991-11-04,1991,308
TB,totpuf_hypoMin,1992-11-05,1992,310
TB,totpuf_hypoMin,1993-11-02,1993,306
TB,totpuf_hypoMin,1994-09-20,1994,263
TB,totpuf_hypoMin,1995-11-09,1995,313
TB,totpuf_hypoMin,1996-11-04,1996,309
TB,totpuf_hypoMin,1997-07-28,1997,209
TB,totpuf_hypoMin,1998-11-12,1998,316
TB,totpuf_hypoMin,1999-11-04,1999,308
TB,totpuf_hypoMin,2000-07-25,2000,207
TB,totpuf_hypoMin,2001-05-01,2001,121
TB,totpuf_hypoMin,2002-11-04,2002,308
TB,totpuf_hypoMin,2003-11-07,2003,311
TB,totpuf_hypoMin,2004-05-25,2004,146
TB,totpuf_hypoMin,2005-11-17,2005,321
TB,totpuf_hypoMin,2006-04-18,2006,108
TB,totpuf_hypoMin,2007-11-15,2007,319
TB,totpuf_hypoMin,2008-05-08,2008,129
TB,totpuf_hypoMin,2009-11-16,2009,320
TB,totpuf_hypoMin,2010-11-15,2010,319
TB,totpuf_hypoMin,2011-05-03,2011,123
TB,totpuf_hypoMin,2012-08-21,2012,234
TB,totpuf_hypoMin,2013-08-06,2013,218
TB,totpuf_hypoMin,2014-08-11,2014,223
TB,totpuf_hypoMin,2015-07-15,2015,196
TB,totpuf_hypoMin,2016-06-22,2016,174
TB,totpuf_hypoMin,2017-06-15,2017,166
TB,totpuf_hypoMin,2018-05-16,2018,136
TR,totpuf_hypoMin,1986-04-22,1986,112
TR,totpuf_hypoMin,1987-04-22,1987,112
TR,totpuf_hypoMin,1988-04-28,1988,119
TR,totpuf_hypoMin,1989-11-13,1989,317
TR,totpuf_hypoMin,1990-11-13,1990,317
TR,totpuf_hypoMin,1991-05-08,1991,128
TR,totpuf_hypoMin,1992-11-10,1992,315
TR,totpuf_hypoMin,1993-05-10,1993,130
TR,totpuf_hypoMin,1994-05-04,1994,124
TR,totpuf_hypoMin,1996-11-07,1996,312
TR,totpuf_hypoMin,1997-05-13,1997,133
TR,totpuf_hypoMin,1998-11-13,1998,317
TR,totpuf_hypoMin,1999-10-18,1999,291
TR,totpuf_hypoMin,2000-04-10,2000,101
TR,totpuf_hypoMin,2001-05-02,2001,122
TR,totpuf_hypoMin,2002-10-08,2002,281
TR,totpuf_hypoMin,2003-08-19,2003,231
TR,totpuf_hypoMin,2004-04-28,2004,119
TR,totpuf_hypoMin,2005-04-21,2005,111
TR,totpuf_hypoMin,2006-04-21,2006,111
TR,totpuf_hypoMin,2007-04-26,2007,116
TR,totpuf_hypoMin,2008-08-27,2008,240
TR,totpuf_hypoMin,2009-05-28,2009,148
TR,totpuf_hypoMin,2010-08-04,2010,216
TR,totpuf_hypoMin,2011-05-04,2011,124
TR,totpuf_hypoMin,2012-07-24,2012,206
TR,totpuf_hypoMin,2013-05-16,2013,136
TR,totpuf_hypoMin,2014-10-09,2014,282
TR,totpuf_hypoMin,2015-04-24,2015,114
TR,totpuf_hypoMin,2016-09-15,2016,259
TR,totpuf_hypoMin,2017-06-16,2017,167
TR,totpuf_hypoMin,2018-07-12,2018,193
AL,totpuf_hypoMax,1986-06-18,1986,169
AL,totpuf_hypoMax,1987-06-11,1987,162
AL,totpuf_hypoMax,1988-08-18,1988,231
AL,totpuf_hypoMax,1989-06-28,1989,179
AL,totpuf_hypoMax,1990-08-22,1990,234
AL,totpuf_hypoMax,1991-08-27,1991,239
AL,totpuf_hypoMax,1992-07-29,1992,211
AL,totpuf_hypoMax,1993-08-26,1993,238
AL,totpuf_hypoMax,1994-08-25,1994,237
AL,totpuf_hypoMax,1995-08-21,1995,233
AL,totpuf_hypoMax,1996-09-03,1996,247
AL,totpuf_hypoMax,1997-08-27,1997,239
AL,totpuf_hypoMax,1998-09-09,1998,252
AL,totpuf_hypoMax,1999-08-26,1999,238
AL,totpuf_hypoMax,2000-08-23,2000,236
AL,totpuf_hypoMax,2001-08-23,2001,235
AL,totpuf_hypoMax,2002-09-09,2002,252
AL,totpuf_hypoMax,2003-06-23,2003,174
AL,totpuf_hypoMax,2004-08-16,2004,229
AL,totpuf_hypoMax,2005-08-08,2005,220
AL,totpuf_hypoMax,2006-09-05,2006,248
AL,totpuf_hypoMax,2007-09-10,2007,253
AL,totpuf_hypoMax,2008-08-25,2008,238
AL,totpuf_hypoMax,2009-06-22,2009,173
AL,totpuf_hypoMax,2010-08-31,2010,243
AL,totpuf_hypoMax,2011-08-22,2011,234
AL,totpuf_hypoMax,2012-08-20,2012,233
AL,totpuf_hypoMax,2013-10-01,2013,274
AL,totpuf_hypoMax,2014-09-08,2014,251
AL,totpuf_hypoMax,2015-09-08,2015,251
AL,totpuf_hypoMax,2016-09-12,2016,256
AL,totpuf_hypoMax,2017-08-08,2017,220
AL,totpuf_hypoMax,2018-09-04,2018,247
BM,totpuf_hypoMax,1986-07-16,1986,197
BM,totpuf_hypoMax,1987-10-06,1987,279
BM,totpuf_hypoMax,1988-08-18,1988,231
BM,totpuf_hypoMax,1989-09-20,1989,263
BM,totpuf_hypoMax,1990-09-20,1990,263
BM,totpuf_hypoMax,1991-09-24,1991,267
BM,totpuf_hypoMax,1992-08-25,1992,238
BM,totpuf_hypoMax,1993-09-21,1993,264
BM,totpuf_hypoMax,1994-10-18,1994,291
BM,totpuf_hypoMax,1995-10-16,1995,289
BM,totpuf_hypoMax,1996-10-02,1996,276
BM,totpuf_hypoMax,1997-07-30,1997,211
BM,totpuf_hypoMax,1998-10-05,1998,278
BM,totpuf_hypoMax,1999-09-23,1999,266
BM,totpuf_hypoMax,2000-09-20,2000,264
BM,totpuf_hypoMax,2001-09-17,2001,260
BM,totpuf_hypoMax,2002-10-07,2002,280
BM,totpuf_hypoMax,2003-09-17,2003,260
BM,totpuf_hypoMax,2004-10-12,2004,286
BM,totpuf_hypoMax,2005-07-12,2005,193
BM,totpuf_hypoMax,2006-07-10,2006,191
BM,totpuf_hypoMax,2007-07-18,2007,199
BM,totpuf_hypoMax,2008-07-01,2008,183
BM,totpuf_hypoMax,2009-06-23,2009,174
BM,totpuf_hypoMax,2010-11-11,2010,315
BM,totpuf_hypoMax,2011-07-01,2011,182
BM,totpuf_hypoMax,2012-11-13,2012,318
BM,totpuf_hypoMax,2013-08-07,2013,219
CB,totpuf_hypoMax,1986-07-14,1986,195
CB,totpuf_hypoMax,1987-06-23,1987,174
CB,totpuf_hypoMax,1988-07-18,1988,200
CB,totpuf_hypoMax,1989-06-26,1989,177
CB,totpuf_hypoMax,1990-05-02,1990,122
CB,totpuf_hypoMax,1991-06-03,1991,154
CB,totpuf_hypoMax,1992-07-08,1992,190
CB,totpuf_hypoMax,1993-05-04,1993,124
CB,totpuf_hypoMax,1994-06-29,1994,180
CB,totpuf_hypoMax,1995-08-22,1995,234
CB,totpuf_hypoMax,1996-07-08,1996,190
CB,totpuf_hypoMax,1997-05-07,1997,127
CB,totpuf_hypoMax,1998-07-15,1998,196
CB,totpuf_hypoMax,1999-08-25,1999,237
CB,totpuf_hypoMax,2000-05-31,2000,152
CB,totpuf_hypoMax,2001-08-22,2001,234
CB,totpuf_hypoMax,2002-08-13,2002,225
CB,totpuf_hypoMax,2003-07-22,2003,203
CB,totpuf_hypoMax,2004-09-14,2004,258
CB,totpuf_hypoMax,2005-09-07,2005,250
CB,totpuf_hypoMax,2006-08-07,2006,219
CB,totpuf_hypoMax,2007-08-14,2007,226
CB,totpuf_hypoMax,2008-08-27,2008,240
CB,totpuf_hypoMax,2009-06-23,2009,174
CB,totpuf_hypoMax,2010-08-04,2010,216
CB,totpuf_hypoMax,2011-09-21,2011,264
CB,totpuf_hypoMax,2012-07-24,2012,206
CB,totpuf_hypoMax,2013-07-09,2013,190
CB,totpuf_hypoMax,2014-09-10,2014,253
CB,totpuf_hypoMax,2015-07-14,2015,195
CB,totpuf_hypoMax,2016-08-17,2016,230
CB,totpuf_hypoMax,2017-07-11,2017,192
CB,totpuf_hypoMax,2018-08-07,2018,219
CR,totpuf_hypoMax,1986-10-08,1986,281
CR,totpuf_hypoMax,1987-06-22,1987,173
CR,totpuf_hypoMax,1988-09-13,1988,257
CR,totpuf_hypoMax,1989-08-24,1989,236
CR,totpuf_hypoMax,1990-09-19,1990,262
CR,totpuf_hypoMax,1991-09-25,1991,268
CR,totpuf_hypoMax,1992-08-25,1992,238
CR,totpuf_hypoMax,1993-08-24,1993,236
CR,totpuf_hypoMax,1994-05-02,1994,122
CR,totpuf_hypoMax,1995-10-19,1995,292
CR,totpuf_hypoMax,1996-10-01,1996,275
CR,totpuf_hypoMax,1997-09-23,1997,266
CR,totpuf_hypoMax,1998-10-07,1998,280
CR,totpuf_hypoMax,1999-09-22,1999,265
CR,totpuf_hypoMax,2000-10-19,2000,293
CR,totpuf_hypoMax,2001-10-17,2001,290
CR,totpuf_hypoMax,2002-10-10,2002,283
CR,totpuf_hypoMax,2003-10-16,2003,289
CR,totpuf_hypoMax,2004-10-13,2004,287
CR,totpuf_hypoMax,2005-07-14,2005,195
CR,totpuf_hypoMax,2006-10-05,2006,278
CR,totpuf_hypoMax,2007-07-19,2007,200
CR,totpuf_hypoMax,2008-09-24,2008,268
CR,totpuf_hypoMax,2009-05-29,2009,149
CR,totpuf_hypoMax,2010-11-10,2010,314
CR,totpuf_hypoMax,2014-10-07,2014,280
CR,totpuf_hypoMax,2015-09-10,2015,253
CR,totpuf_hypoMax,2016-10-11,2016,285
CR,totpuf_hypoMax,2017-09-07,2017,250
CR,totpuf_hypoMax,2018-10-03,2018,276
FI,totpuf_hypoMax,1996-09-06,1996,250
FI,totpuf_hypoMax,1997-08-05,1997,217
FI,totpuf_hypoMax,1998-09-01,1998,244
FI,totpuf_hypoMax,1999-09-28,1999,271
FI,totpuf_hypoMax,2000-10-23,2000,297
FI,totpuf_hypoMax,2001-10-24,2001,297
FI,totpuf_hypoMax,2002-08-14,2002,226
FI,totpuf_hypoMax,2003-09-05,2003,248
FI,totpuf_hypoMax,2004-10-08,2004,282
FI,totpuf_hypoMax,2005-09-01,2005,244
FI,totpuf_hypoMax,2006-10-05,2006,278
FI,totpuf_hypoMax,2007-09-21,2007,264
FI,totpuf_hypoMax,2008-10-10,2008,284
FI,totpuf_hypoMax,2009-10-07,2009,280
FI,totpuf_hypoMax,2010-10-01,2010,274
FI,totpuf_hypoMax,2011-09-14,2011,257
FI,totpuf_hypoMax,2012-07-09,2012,191
FI,totpuf_hypoMax,2013-10-03,2013,276
FI,totpuf_hypoMax,2014-08-07,2014,219
FI,totpuf_hypoMax,2015-10-08,2015,281
FI,totpuf_hypoMax,2016-09-27,2016,271
FI,totpuf_hypoMax,2017-10-23,2017,296
FI,totpuf_hypoMax,2018-07-12,2018,193
ME,totpuf_hypoMax,1995-08-30,1995,242
ME,totpuf_hypoMax,1996-09-05,1996,249
ME,totpuf_hypoMax,1997-10-01,1997,274
ME,totpuf_hypoMax,1998-10-27,1998,300
ME,totpuf_hypoMax,1999-09-27,1999,270
ME,totpuf_hypoMax,2000-08-28,2000,241
ME,totpuf_hypoMax,2001-09-26,2001,269
ME,totpuf_hypoMax,2002-09-23,2002,266
ME,totpuf_hypoMax,2003-09-29,2003,272
ME,totpuf_hypoMax,2004-10-05,2004,279
ME,totpuf_hypoMax,2005-09-26,2005,269
ME,totpuf_hypoMax,2006-09-06,2006,249
ME,totpuf_hypoMax,2007-10-01,2007,274
ME,totpuf_hypoMax,2008-09-05,2008,249
ME,totpuf_hypoMax,2009-09-30,2009,273
ME,totpuf_hypoMax,2010-10-05,2010,278
ME,totpuf_hypoMax,2011-09-12,2011,255
ME,totpuf_hypoMax,2012-10-01,2012,275
ME,totpuf_hypoMax,2013-08-05,2013,217
ME,totpuf_hypoMax,2014-08-04,2014,216
ME,totpuf_hypoMax,2015-10-07,2015,280
ME,totpuf_hypoMax,2016-10-04,2016,278
ME,totpuf_hypoMax,2017-10-04,2017,277
ME,totpuf_hypoMax,2018-10-02,2018,275
MO,totpuf_hypoMax,1995-08-02,1995,214
MO,totpuf_hypoMax,1996-08-05,1996,218
MO,totpuf_hypoMax,1997-09-08,1997,251
MO,totpuf_hypoMax,1998-08-02,1998,214
MO,totpuf_hypoMax,1999-09-27,1999,270
MO,totpuf_hypoMax,2000-09-25,2000,269
MO,totpuf_hypoMax,2001-09-26,2001,269
MO,totpuf_hypoMax,2002-09-24,2002,267
MO,totpuf_hypoMax,2003-09-03,2003,246
MO,totpuf_hypoMax,2004-10-06,2004,280
MO,totpuf_hypoMax,2005-09-27,2005,270
MO,totpuf_hypoMax,2006-10-04,2006,277
MO,totpuf_hypoMax,2007-10-04,2007,277
MO,totpuf_hypoMax,2008-09-29,2008,273
MO,totpuf_hypoMax,2009-09-30,2009,273
MO,totpuf_hypoMax,2010-10-08,2010,281
MO,totpuf_hypoMax,2011-09-13,2011,256
MO,totpuf_hypoMax,2012-10-02,2012,276
MO,totpuf_hypoMax,2013-08-06,2013,218
MO,totpuf_hypoMax,2014-09-08,2014,251
MO,totpuf_hypoMax,2015-10-07,2015,280
MO,totpuf_hypoMax,2016-10-03,2016,277
MO,totpuf_hypoMax,2017-09-12,2017,255
MO,totpuf_hypoMax,2018-10-08,2018,281
SP,totpuf_hypoMax,1986-10-07,1986,280
SP,totpuf_hypoMax,1987-08-11,1987,223
SP,totpuf_hypoMax,1988-10-10,1988,284
SP,totpuf_hypoMax,1989-09-18,1989,261
SP,totpuf_hypoMax,1990-10-16,1990,289
SP,totpuf_hypoMax,1991-09-23,1991,266
SP,totpuf_hypoMax,1992-10-20,1992,294
SP,totpuf_hypoMax,1993-05-04,1993,124
SP,totpuf_hypoMax,1994-10-17,1994,290
SP,totpuf_hypoMax,1995-09-19,1995,262
SP,totpuf_hypoMax,1996-09-05,1996,249
SP,totpuf_hypoMax,1997-09-24,1997,267
SP,totpuf_hypoMax,1998-10-06,1998,279
SP,totpuf_hypoMax,1999-10-19,1999,292
SP,totpuf_hypoMax,2000-10-17,2000,291
SP,totpuf_hypoMax,2001-09-18,2001,261
SP,totpuf_hypoMax,2002-10-09,2002,282
SP,totpuf_hypoMax,2003-09-16,2003,259
SP,totpuf_hypoMax,2004-08-16,2004,229
SP,totpuf_hypoMax,2005-04-20,2005,110
SP,totpuf_hypoMax,2006-09-08,2006,251
SP,totpuf_hypoMax,2007-07-16,2007,197
SP,totpuf_hypoMax,2008-10-20,2008,294
SP,totpuf_hypoMax,2009-11-11,2009,315
SP,totpuf_hypoMax,2010-09-28,2010,271
SP,totpuf_hypoMax,2011-08-22,2011,234
SP,totpuf_hypoMax,2012-09-17,2012,261
SP,totpuf_hypoMax,2013-10-29,2013,302
SP,totpuf_hypoMax,2014-07-14,2014,195
SP,totpuf_hypoMax,2015-04-23,2015,113
SP,totpuf_hypoMax,2016-10-12,2016,286
SP,totpuf_hypoMax,2017-10-02,2017,275
SP,totpuf_hypoMax,2018-10-02,2018,275
TB,totpuf_hypoMax,1986-07-15,1986,196
TB,totpuf_hypoMax,1987-04-13,1987,103
TB,totpuf_hypoMax,1989-09-20,1989,263
TB,totpuf_hypoMax,1990-10-16,1990,289
TB,totpuf_hypoMax,1991-10-28,1991,301
TB,totpuf_hypoMax,1992-08-27,1992,240
TB,totpuf_hypoMax,1993-05-03,1993,123
TB,totpuf_hypoMax,1994-06-28,1994,179
TB,totpuf_hypoMax,1995-10-17,1995,290
TB,totpuf_hypoMax,1996-06-12,1996,164
TB,totpuf_hypoMax,1997-08-25,1997,237
TB,totpuf_hypoMax,1998-10-06,1998,279
TB,totpuf_hypoMax,1999-10-21,1999,294
TB,totpuf_hypoMax,2000-10-17,2000,291
TB,totpuf_hypoMax,2001-09-18,2001,261
TB,totpuf_hypoMax,2002-07-16,2002,197
TB,totpuf_hypoMax,2003-05-05,2003,125
TB,totpuf_hypoMax,2004-09-10,2004,254
TB,totpuf_hypoMax,2005-06-16,2005,167
TB,totpuf_hypoMax,2006-11-01,2006,305
TB,totpuf_hypoMax,2007-07-17,2007,198
TB,totpuf_hypoMax,2008-10-21,2008,295
TB,totpuf_hypoMax,2009-06-22,2009,173
TB,totpuf_hypoMax,2010-09-28,2010,271
TB,totpuf_hypoMax,2011-11-11,2011,315
TB,totpuf_hypoMax,2012-10-16,2012,290
TB,totpuf_hypoMax,2013-09-04,2013,247
TB,totpuf_hypoMax,2014-10-06,2014,279
TB,totpuf_hypoMax,2015-10-05,2015,278
TB,totpuf_hypoMax,2016-05-24,2016,145
TB,totpuf_hypoMax,2017-11-06,2017,310
TB,totpuf_hypoMax,2018-09-06,2018,249
TR,totpuf_hypoMax,1986-05-21,1986,141
TR,totpuf_hypoMax,1987-06-12,1987,163
TR,totpuf_hypoMax,1988-04-28,1988,119
TR,totpuf_hypoMax,1989-07-26,1989,207
TR,totpuf_hypoMax,1990-06-25,1990,176
TR,totpuf_hypoMax,1991-07-31,1991,212
TR,totpuf_hypoMax,1992-07-27,1992,209
TR,totpuf_hypoMax,1993-07-27,1993,208
TR,totpuf_hypoMax,1994-05-04,1994,124
TR,totpuf_hypoMax,1996-09-06,1996,250
TR,totpuf_hypoMax,1997-10-23,1997,296
TR,totpuf_hypoMax,1998-06-16,1998,167
TR,totpuf_hypoMax,1999-11-08,1999,312
TR,totpuf_hypoMax,2000-06-27,2000,179
TR,totpuf_hypoMax,2001-05-30,2001,150
TR,totpuf_hypoMax,2002-07-15,2002,196
TR,totpuf_hypoMax,2003-07-22,2003,203
TR,totpuf_hypoMax,2004-07-20,2004,202
TR,totpuf_hypoMax,2005-06-16,2005,167
TR,totpuf_hypoMax,2006-07-10,2006,191
TR,totpuf_hypoMax,2007-06-20,2007,171
TR,totpuf_hypoMax,2008-10-23,2008,297
TR,totpuf_hypoMax,2009-10-13,2009,286
TR,totpuf_hypoMax,2010-10-25,2010,298
TR,totpuf_hypoMax,2011-06-29,2011,180
TR,totpuf_hypoMax,2012-10-16,2012,290
TR,totpuf_hypoMax,2013-07-09,2013,190
TR,totpuf_hypoMax,2014-07-16,2014,197
TR,totpuf_hypoMax,2015-07-16,2015,197
TR,totpuf_hypoMax,2016-08-19,2016,232
TR,totpuf_hypoMax,2017-08-10,2017,222
TR,totpuf_hypoMax,2018-05-17,2018,137
